domain_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
27745,1,1,1.0,scaffold,iid_test
27902,2,2,1.0,scaffold,iid_test
27904,1,1,1.0,scaffold,iid_test
27907,1,1,1.0,scaffold,iid_test
27908,1,1,1.0,scaffold,iid_test
27918,1,1,1.0,scaffold,iid_test
28032,1,1,1.0,scaffold,iid_test
28045,2,2,1.0,scaffold,iid_test
28053,1,1,1.0,scaffold,iid_test
28060,1,1,1.0,scaffold,iid_test
28072,1,1,1.0,scaffold,iid_test
28139,1,1,1.0,scaffold,iid_test
28142,2,2,1.0,scaffold,iid_test
28154,1,1,1.0,scaffold,iid_test
28180,1,1,1.0,scaffold,iid_test
28255,1,1,1.0,scaffold,iid_test
28262,2,2,1.0,scaffold,iid_test
28264,1,1,1.0,scaffold,iid_test
28266,1,1,1.0,scaffold,iid_test
28269,1,1,1.0,scaffold,iid_test
28281,1,1,1.0,scaffold,iid_test
28282,1,1,1.0,scaffold,iid_test
28290,1,1,1.0,scaffold,iid_test
28291,1,1,1.0,scaffold,iid_test
28292,1,1,1.0,scaffold,iid_test
28298,1,1,1.0,scaffold,iid_test
28299,1,1,1.0,scaffold,iid_test
28301,1,1,1.0,scaffold,iid_test
28302,1,1,1.0,scaffold,iid_test
28310,1,1,1.0,scaffold,iid_test
28311,1,1,1.0,scaffold,iid_test
28312,1,1,1.0,scaffold,iid_test
28313,1,1,1.0,scaffold,iid_test
28314,1,1,1.0,scaffold,iid_test
28315,2,2,1.0,scaffold,iid_test
28317,1,1,1.0,scaffold,iid_test
28366,1,1,1.0,scaffold,iid_test
28367,1,1,1.0,scaffold,iid_test
28424,2,2,1.0,scaffold,iid_test
28429,3,3,1.0,scaffold,iid_test
28539,1,1,1.0,scaffold,iid_test
28540,1,1,1.0,scaffold,iid_test
28555,1,1,1.0,scaffold,iid_test
28585,1,1,1.0,scaffold,iid_test
28628,2,2,1.0,scaffold,iid_test
28632,2,2,1.0,scaffold,iid_test
28637,1,1,1.0,scaffold,iid_test
28642,1,1,1.0,scaffold,iid_test
28644,1,1,1.0,scaffold,iid_test
28667,1,1,1.0,scaffold,iid_test
28672,1,1,1.0,scaffold,iid_test
28674,2,2,1.0,scaffold,iid_test
28692,1,1,1.0,scaffold,iid_test
28752,1,1,1.0,scaffold,iid_test
28754,1,1,1.0,scaffold,iid_test
28755,1,1,1.0,scaffold,iid_test
28764,1,1,1.0,scaffold,iid_test
28769,1,1,1.0,scaffold,iid_test
28772,2,2,1.0,scaffold,iid_test
28774,1,1,1.0,scaffold,iid_test
28775,1,1,1.0,scaffold,iid_test
28780,1,1,1.0,scaffold,iid_test
28781,1,1,1.0,scaffold,iid_test
28782,1,1,1.0,scaffold,iid_test
28783,1,1,1.0,scaffold,iid_test
28784,2,2,1.0,scaffold,iid_test
28785,1,1,1.0,scaffold,iid_test
28786,1,1,1.0,scaffold,iid_test
28787,1,1,1.0,scaffold,iid_test
28802,1,1,1.0,scaffold,iid_test
28804,1,1,1.0,scaffold,iid_test
28812,1,1,1.0,scaffold,iid_test
28815,1,1,1.0,scaffold,iid_test
28827,1,0,0.0,scaffold,iid_test
28828,1,0,0.0,scaffold,iid_test
28836,1,0,0.0,scaffold,iid_test
28837,1,1,1.0,scaffold,iid_test
28848,1,1,1.0,scaffold,iid_test
28877,1,1,1.0,scaffold,iid_test
28948,1,1,1.0,scaffold,iid_test
29006,1,1,1.0,scaffold,iid_test
29007,1,1,1.0,scaffold,iid_test
29016,2,2,1.0,scaffold,iid_test
29017,2,2,1.0,scaffold,iid_test
29019,1,1,1.0,scaffold,iid_test
29028,1,1,1.0,scaffold,iid_test
29042,1,1,1.0,scaffold,iid_test
29043,2,2,1.0,scaffold,iid_test
29048,1,1,1.0,scaffold,iid_test
29050,1,1,1.0,scaffold,iid_test
29061,1,1,1.0,scaffold,iid_test
29063,1,1,1.0,scaffold,iid_test
29073,1,1,1.0,scaffold,iid_test
29128,1,1,1.0,scaffold,iid_test
29129,1,1,1.0,scaffold,iid_test
29130,1,1,1.0,scaffold,iid_test
29154,1,1,1.0,scaffold,iid_test
29162,1,1,1.0,scaffold,iid_test
29175,1,1,1.0,scaffold,iid_test
29185,1,1,1.0,scaffold,iid_test
29188,1,1,1.0,scaffold,iid_test
29193,1,1,1.0,scaffold,iid_test
29204,4,4,1.0,scaffold,iid_test
29205,1,1,1.0,scaffold,iid_test
29214,1,1,1.0,scaffold,iid_test
29216,1,1,1.0,scaffold,iid_test
29218,1,1,1.0,scaffold,iid_test
29231,1,1,1.0,scaffold,iid_test
29243,1,1,1.0,scaffold,iid_test
29246,2,2,1.0,scaffold,iid_test
29255,1,1,1.0,scaffold,iid_test
29265,1,1,1.0,scaffold,iid_test
29270,1,1,1.0,scaffold,iid_test
29275,1,1,1.0,scaffold,iid_test
29277,1,1,1.0,scaffold,iid_test
29286,1,1,1.0,scaffold,iid_test
29289,1,1,1.0,scaffold,iid_test
29290,1,1,1.0,scaffold,iid_test
29293,1,1,1.0,scaffold,iid_test
29320,1,1,1.0,scaffold,iid_test
29349,1,1,1.0,scaffold,iid_test
29530,1,1,1.0,scaffold,iid_test
29551,1,1,1.0,scaffold,iid_test
29593,2,2,1.0,scaffold,iid_test
29611,1,1,1.0,scaffold,iid_test
29620,1,1,1.0,scaffold,iid_test
29624,1,1,1.0,scaffold,iid_test
29625,1,1,1.0,scaffold,iid_test
29627,1,1,1.0,scaffold,iid_test
29628,1,1,1.0,scaffold,iid_test
29632,1,1,1.0,scaffold,iid_test
29633,1,1,1.0,scaffold,iid_test
29634,1,1,1.0,scaffold,iid_test
29636,2,2,1.0,scaffold,iid_test
29639,1,1,1.0,scaffold,iid_test
29640,1,1,1.0,scaffold,iid_test
29641,1,1,1.0,scaffold,iid_test
29642,1,1,1.0,scaffold,iid_test
29658,1,1,1.0,scaffold,iid_test
29660,1,1,1.0,scaffold,iid_test
29661,1,1,1.0,scaffold,iid_test
29662,1,1,1.0,scaffold,iid_test
29663,1,1,1.0,scaffold,iid_test
29669,1,1,1.0,scaffold,iid_test
29696,1,1,1.0,scaffold,iid_test
29746,1,1,1.0,scaffold,iid_test
29762,1,1,1.0,scaffold,iid_test
29766,1,1,1.0,scaffold,iid_test
29767,4,4,1.0,scaffold,iid_test
29768,1,1,1.0,scaffold,iid_test
29770,1,1,1.0,scaffold,iid_test
29774,1,1,1.0,scaffold,iid_test
29777,1,1,1.0,scaffold,iid_test
29779,1,1,1.0,scaffold,iid_test
29784,1,1,1.0,scaffold,iid_test
29788,1,1,1.0,scaffold,iid_test
29798,1,1,1.0,scaffold,iid_test
29819,2,2,1.0,scaffold,iid_test
29825,1,1,1.0,scaffold,iid_test
29832,1,1,1.0,scaffold,iid_test
29833,1,1,1.0,scaffold,iid_test
29892,2,2,1.0,scaffold,iid_test
29968,1,1,1.0,scaffold,iid_test
29971,1,1,1.0,scaffold,iid_test
29996,1,1,1.0,scaffold,iid_test
30011,1,1,1.0,scaffold,iid_test
30012,1,1,1.0,scaffold,iid_test
30013,1,1,1.0,scaffold,iid_test
30018,2,2,1.0,scaffold,iid_test
30019,1,1,1.0,scaffold,iid_test
30020,1,1,1.0,scaffold,iid_test
30024,1,1,1.0,scaffold,iid_test
30025,2,2,1.0,scaffold,iid_test
30026,1,1,1.0,scaffold,iid_test
30029,1,1,1.0,scaffold,iid_test
30032,1,1,1.0,scaffold,iid_test
30036,1,1,1.0,scaffold,iid_test
30037,2,2,1.0,scaffold,iid_test
30039,1,1,1.0,scaffold,iid_test
30041,1,1,1.0,scaffold,iid_test
30042,1,1,1.0,scaffold,iid_test
30043,1,1,1.0,scaffold,iid_test
30044,1,1,1.0,scaffold,iid_test
30046,1,1,1.0,scaffold,iid_test
30049,1,1,1.0,scaffold,iid_test
30050,1,1,1.0,scaffold,iid_test
30051,1,1,1.0,scaffold,iid_test
30052,1,1,1.0,scaffold,iid_test
30053,1,1,1.0,scaffold,iid_test
30054,1,1,1.0,scaffold,iid_test
30055,1,1,1.0,scaffold,iid_test
30068,1,1,1.0,scaffold,iid_test
30074,1,1,1.0,scaffold,iid_test
30077,1,1,1.0,scaffold,iid_test
30087,1,1,1.0,scaffold,iid_test
30099,1,1,1.0,scaffold,iid_test
30104,1,1,1.0,scaffold,iid_test
30111,1,1,1.0,scaffold,iid_test
30118,1,1,1.0,scaffold,iid_test
30120,1,1,1.0,scaffold,iid_test
30130,2,2,1.0,scaffold,iid_test
30131,2,2,1.0,scaffold,iid_test
30133,1,1,1.0,scaffold,iid_test
30146,1,1,1.0,scaffold,iid_test
30149,1,1,1.0,scaffold,iid_test
30153,1,1,1.0,scaffold,iid_test
30154,2,2,1.0,scaffold,iid_test
30161,1,1,1.0,scaffold,iid_test
30165,1,1,1.0,scaffold,iid_test
30175,2,2,1.0,scaffold,iid_test
30177,2,2,1.0,scaffold,iid_test
30178,3,3,1.0,scaffold,iid_test
30180,1,1,1.0,scaffold,iid_test
30184,1,1,1.0,scaffold,iid_test
30191,1,1,1.0,scaffold,iid_test
30194,1,1,1.0,scaffold,iid_test
30202,1,1,1.0,scaffold,iid_test
30245,1,1,1.0,scaffold,iid_test
30310,1,1,1.0,scaffold,iid_test
30341,1,1,1.0,scaffold,iid_test
30342,1,1,1.0,scaffold,iid_test
30343,2,2,1.0,scaffold,iid_test
30351,1,0,0.0,scaffold,iid_test
30354,1,0,0.0,scaffold,iid_test
30356,1,1,1.0,scaffold,iid_test
30403,1,0,0.0,scaffold,iid_test
30427,1,0,0.0,scaffold,iid_test
30485,1,1,1.0,scaffold,iid_test
30513,1,1,1.0,scaffold,iid_test
30554,1,1,1.0,scaffold,iid_test
30646,2,2,1.0,scaffold,iid_test
30673,1,1,1.0,scaffold,iid_test
30684,1,1,1.0,scaffold,iid_test
30688,1,1,1.0,scaffold,iid_test
30691,1,1,1.0,scaffold,iid_test
30692,1,1,1.0,scaffold,iid_test
30726,1,1,1.0,scaffold,iid_test
30741,1,1,1.0,scaffold,iid_test
30789,2,2,1.0,scaffold,iid_test
30797,1,1,1.0,scaffold,iid_test
30798,1,1,1.0,scaffold,iid_test
30807,2,2,1.0,scaffold,iid_test
30810,1,1,1.0,scaffold,iid_test
30843,1,1,1.0,scaffold,iid_test
30844,1,0,0.0,scaffold,iid_test
30848,1,0,0.0,scaffold,iid_test
30879,1,1,1.0,scaffold,iid_test
30880,1,1,1.0,scaffold,iid_test
30881,1,1,1.0,scaffold,iid_test
30882,1,1,1.0,scaffold,iid_test
30883,1,1,1.0,scaffold,iid_test
30884,1,1,1.0,scaffold,iid_test
30888,1,1,1.0,scaffold,iid_test
30935,1,1,1.0,scaffold,iid_test
30946,1,1,1.0,scaffold,iid_test
31097,3,3,1.0,scaffold,iid_test
31125,1,1,1.0,scaffold,iid_test
31126,1,1,1.0,scaffold,iid_test
31145,1,0,0.0,scaffold,iid_test
31149,1,1,1.0,scaffold,iid_test
31166,1,1,1.0,scaffold,iid_test
31168,1,1,1.0,scaffold,iid_test
31182,1,1,1.0,scaffold,iid_test
31185,1,1,1.0,scaffold,iid_test
31186,1,0,0.0,scaffold,iid_test
31236,1,1,1.0,scaffold,iid_test
31255,1,1,1.0,scaffold,iid_test
31258,1,1,1.0,scaffold,iid_test
31259,1,1,1.0,scaffold,iid_test
31297,1,1,1.0,scaffold,iid_test
31380,1,1,1.0,scaffold,iid_test
31381,1,1,1.0,scaffold,iid_test
31404,1,1,1.0,scaffold,iid_test
31416,1,1,1.0,scaffold,iid_test
31467,1,1,1.0,scaffold,iid_test
31474,1,1,1.0,scaffold,iid_test
31476,1,1,1.0,scaffold,iid_test
31531,1,1,1.0,scaffold,iid_test
31533,1,1,1.0,scaffold,iid_test
31548,1,1,1.0,scaffold,iid_test
31624,1,1,1.0,scaffold,iid_test
31706,1,1,1.0,scaffold,iid_test
31708,1,1,1.0,scaffold,iid_test
31795,1,1,1.0,scaffold,iid_test
31796,1,1,1.0,scaffold,iid_test
31797,1,1,1.0,scaffold,iid_test
31798,1,1,1.0,scaffold,iid_test
31799,1,0,0.0,scaffold,iid_test
31800,1,1,1.0,scaffold,iid_test
31801,1,1,1.0,scaffold,iid_test
31818,1,1,1.0,scaffold,iid_test
31906,2,2,1.0,scaffold,iid_test
31954,1,1,1.0,scaffold,iid_test
32018,1,1,1.0,scaffold,iid_test
32101,1,1,1.0,scaffold,iid_test
32139,1,1,1.0,scaffold,iid_test
32140,1,1,1.0,scaffold,iid_test
32141,1,1,1.0,scaffold,iid_test
32153,2,2,1.0,scaffold,iid_test
32184,6,6,1.0,scaffold,iid_test
32185,1,1,1.0,scaffold,iid_test
32207,1,1,1.0,scaffold,iid_test
32408,1,1,1.0,scaffold,iid_test
32426,1,0,0.0,scaffold,iid_test
32433,1,1,1.0,scaffold,iid_test
32456,1,1,1.0,scaffold,iid_test
32485,2,2,1.0,scaffold,iid_test
32490,3,3,1.0,scaffold,iid_test
32691,1,1,1.0,scaffold,iid_test
32708,1,1,1.0,scaffold,iid_test
32709,1,1,1.0,scaffold,iid_test
32816,1,1,1.0,scaffold,iid_test
32824,1,1,1.0,scaffold,iid_test
32846,1,1,1.0,scaffold,iid_test
32847,1,1,1.0,scaffold,iid_test
32870,2,2,1.0,scaffold,iid_test
32874,1,1,1.0,scaffold,iid_test
33008,1,1,1.0,scaffold,iid_test
33015,1,1,1.0,scaffold,iid_test
33021,1,1,1.0,scaffold,iid_test
33042,1,1,1.0,scaffold,iid_test
33055,3,3,1.0,scaffold,iid_test
33059,1,1,1.0,scaffold,iid_test
33062,1,1,1.0,scaffold,iid_test
33065,1,1,1.0,scaffold,iid_test
33103,1,1,1.0,scaffold,iid_test
33104,1,1,1.0,scaffold,iid_test
33105,1,1,1.0,scaffold,iid_test
33148,1,1,1.0,scaffold,iid_test
33286,1,0,0.0,scaffold,iid_test
33292,1,0,0.0,scaffold,iid_test
33293,1,0,0.0,scaffold,iid_test
33295,1,0,0.0,scaffold,iid_test
33300,1,1,1.0,scaffold,iid_test
33301,1,1,1.0,scaffold,iid_test
33311,1,1,1.0,scaffold,iid_test
33319,1,1,1.0,scaffold,iid_test
33321,1,0,0.0,scaffold,iid_test
33327,1,1,1.0,scaffold,iid_test
33340,1,1,1.0,scaffold,iid_test
33343,1,1,1.0,scaffold,iid_test
33347,1,1,1.0,scaffold,iid_test
33348,1,0,0.0,scaffold,iid_test
33366,1,0,0.0,scaffold,iid_test
33370,1,1,1.0,scaffold,iid_test
33376,2,2,1.0,scaffold,iid_test
33380,1,0,0.0,scaffold,iid_test
33471,2,2,1.0,scaffold,iid_test
33539,1,1,1.0,scaffold,iid_test
33576,1,1,1.0,scaffold,iid_test
33579,1,0,0.0,scaffold,iid_test
33587,1,1,1.0,scaffold,iid_test
33591,1,0,0.0,scaffold,iid_test
33598,1,0,0.0,scaffold,iid_test
33606,1,1,1.0,scaffold,iid_test
33620,1,1,1.0,scaffold,iid_test
33625,1,0,0.0,scaffold,iid_test
33629,1,1,1.0,scaffold,iid_test
33650,2,2,1.0,scaffold,iid_test
33655,2,2,1.0,scaffold,iid_test
33656,2,2,1.0,scaffold,iid_test
33657,1,1,1.0,scaffold,iid_test
33659,1,1,1.0,scaffold,iid_test
33661,1,1,1.0,scaffold,iid_test
33662,1,1,1.0,scaffold,iid_test
33665,1,1,1.0,scaffold,iid_test
33666,1,1,1.0,scaffold,iid_test
33668,1,1,1.0,scaffold,iid_test
33752,1,1,1.0,scaffold,iid_test
33825,1,1,1.0,scaffold,iid_test
33832,1,1,1.0,scaffold,iid_test
33838,1,1,1.0,scaffold,iid_test
33844,1,1,1.0,scaffold,iid_test
33846,5,5,1.0,scaffold,iid_test
33903,1,1,1.0,scaffold,iid_test
33912,1,1,1.0,scaffold,iid_test
33916,1,1,1.0,scaffold,iid_test
33919,1,1,1.0,scaffold,iid_test
33921,1,1,1.0,scaffold,iid_test
33932,1,1,1.0,scaffold,iid_test
33933,2,2,1.0,scaffold,iid_test
33935,1,1,1.0,scaffold,iid_test
33937,1,1,1.0,scaffold,iid_test
33939,1,1,1.0,scaffold,iid_test
33957,1,1,1.0,scaffold,iid_test
33958,1,1,1.0,scaffold,iid_test
33968,1,1,1.0,scaffold,iid_test
33970,1,1,1.0,scaffold,iid_test
33975,1,1,1.0,scaffold,iid_test
33977,1,1,1.0,scaffold,iid_test
33992,1,1,1.0,scaffold,iid_test
34014,1,1,1.0,scaffold,iid_test
34017,1,1,1.0,scaffold,iid_test
34019,1,1,1.0,scaffold,iid_test
34021,1,1,1.0,scaffold,iid_test
34091,1,1,1.0,scaffold,iid_test
34189,2,2,1.0,scaffold,iid_test
34231,1,1,1.0,scaffold,iid_test
34252,1,1,1.0,scaffold,iid_test
34256,1,1,1.0,scaffold,iid_test
34260,1,1,1.0,scaffold,iid_test
34262,1,1,1.0,scaffold,iid_test
34356,1,1,1.0,scaffold,iid_test
34443,1,1,1.0,scaffold,iid_test
34444,1,1,1.0,scaffold,iid_test
34466,1,1,1.0,scaffold,iid_test
34476,1,1,1.0,scaffold,iid_test
34500,1,1,1.0,scaffold,iid_test
34553,1,1,1.0,scaffold,iid_test
34623,1,0,0.0,scaffold,iid_test
34660,2,2,1.0,scaffold,iid_test
34662,2,2,1.0,scaffold,iid_test
34664,1,1,1.0,scaffold,iid_test
34666,1,1,1.0,scaffold,iid_test
34669,2,2,1.0,scaffold,iid_test
34694,1,1,1.0,scaffold,iid_test
34697,1,1,1.0,scaffold,iid_test
34730,1,1,1.0,scaffold,iid_test
34736,1,1,1.0,scaffold,iid_test
34739,1,1,1.0,scaffold,iid_test
34761,1,1,1.0,scaffold,iid_test
34792,1,1,1.0,scaffold,iid_test
34793,1,1,1.0,scaffold,iid_test
34794,1,1,1.0,scaffold,iid_test
34795,1,1,1.0,scaffold,iid_test
34828,1,1,1.0,scaffold,iid_test
34856,1,1,1.0,scaffold,iid_test
34916,2,2,1.0,scaffold,iid_test
34919,1,1,1.0,scaffold,iid_test
34933,1,1,1.0,scaffold,iid_test
34978,2,2,1.0,scaffold,iid_test
34984,1,1,1.0,scaffold,iid_test
34985,1,1,1.0,scaffold,iid_test
34986,1,1,1.0,scaffold,iid_test
35102,1,1,1.0,scaffold,iid_test
35104,1,1,1.0,scaffold,iid_test
35105,1,1,1.0,scaffold,iid_test
35122,1,1,1.0,scaffold,iid_test
35136,1,0,0.0,scaffold,iid_test
35270,1,0,0.0,scaffold,iid_test
35276,1,1,1.0,scaffold,iid_test
35290,1,1,1.0,scaffold,iid_test
35309,1,1,1.0,scaffold,iid_test
35317,2,2,1.0,scaffold,iid_test
35391,1,1,1.0,scaffold,iid_test
35443,1,1,1.0,scaffold,iid_test
11,7,7,1.0,scaffold,iid_test
15,2,2,1.0,scaffold,iid_test
17,1,1,1.0,scaffold,iid_test
89,1,0,0.0,scaffold,iid_test
97,2,0,0.0,scaffold,iid_test
100,1,0,0.0,scaffold,iid_test
411,1,1,1.0,scaffold,iid_test
477,1,0,0.0,scaffold,iid_test
479,1,1,1.0,scaffold,iid_test
482,1,1,1.0,scaffold,iid_test
483,1,0,0.0,scaffold,iid_test
494,1,0,0.0,scaffold,iid_test
509,1,1,1.0,scaffold,iid_test
527,1,0,0.0,scaffold,iid_test
541,1,0,0.0,scaffold,iid_test
581,1,1,1.0,scaffold,iid_test
602,2,2,1.0,scaffold,iid_test
644,1,1,1.0,scaffold,iid_test
741,1,1,1.0,scaffold,iid_test
742,1,1,1.0,scaffold,iid_test
790,5,5,1.0,scaffold,iid_test
794,1,1,1.0,scaffold,iid_test
799,1,1,1.0,scaffold,iid_test
815,1,1,1.0,scaffold,iid_test
871,1,0,0.0,scaffold,iid_test
872,1,0,0.0,scaffold,iid_test
874,1,0,0.0,scaffold,iid_test
904,1,1,1.0,scaffold,iid_test
915,1,1,1.0,scaffold,iid_test
940,1,1,1.0,scaffold,iid_test
944,1,1,1.0,scaffold,iid_test
948,1,1,1.0,scaffold,iid_test
950,1,1,1.0,scaffold,iid_test
967,1,1,1.0,scaffold,iid_test
983,1,1,1.0,scaffold,iid_test
984,1,1,1.0,scaffold,iid_test
986,1,1,1.0,scaffold,iid_test
987,1,1,1.0,scaffold,iid_test
988,1,1,1.0,scaffold,iid_test
990,1,1,1.0,scaffold,iid_test
991,1,1,1.0,scaffold,iid_test
992,1,1,1.0,scaffold,iid_test
993,1,1,1.0,scaffold,iid_test
994,1,1,1.0,scaffold,iid_test
995,1,1,1.0,scaffold,iid_test
997,1,1,1.0,scaffold,iid_test
998,1,1,1.0,scaffold,iid_test
999,1,1,1.0,scaffold,iid_test
1000,1,1,1.0,scaffold,iid_test
1002,1,1,1.0,scaffold,iid_test
1003,1,1,1.0,scaffold,iid_test
1005,2,2,1.0,scaffold,iid_test
1006,1,1,1.0,scaffold,iid_test
1007,1,1,1.0,scaffold,iid_test
1008,1,1,1.0,scaffold,iid_test
1009,1,1,1.0,scaffold,iid_test
1010,1,1,1.0,scaffold,iid_test
1011,1,1,1.0,scaffold,iid_test
1013,1,1,1.0,scaffold,iid_test
1014,1,1,1.0,scaffold,iid_test
1015,1,1,1.0,scaffold,iid_test
1016,1,1,1.0,scaffold,iid_test
1018,1,1,1.0,scaffold,iid_test
1019,2,2,1.0,scaffold,iid_test
1020,1,1,1.0,scaffold,iid_test
1021,1,1,1.0,scaffold,iid_test
1023,1,1,1.0,scaffold,iid_test
1070,2,2,1.0,scaffold,iid_test
1079,1,1,1.0,scaffold,iid_test
1084,1,1,1.0,scaffold,iid_test
1088,2,2,1.0,scaffold,iid_test
1093,2,2,1.0,scaffold,iid_test
1106,1,1,1.0,scaffold,iid_test
1166,1,1,1.0,scaffold,iid_test
1168,1,1,1.0,scaffold,iid_test
1177,1,1,1.0,scaffold,iid_test
1178,1,1,1.0,scaffold,iid_test
1195,1,1,1.0,scaffold,iid_test
1196,2,2,1.0,scaffold,iid_test
1205,2,0,0.0,scaffold,iid_test
1224,1,1,1.0,scaffold,iid_test
1225,1,1,1.0,scaffold,iid_test
1337,1,1,1.0,scaffold,iid_test
1351,1,1,1.0,scaffold,iid_test
1352,1,1,1.0,scaffold,iid_test
1353,1,1,1.0,scaffold,iid_test
1354,1,1,1.0,scaffold,iid_test
1377,1,1,1.0,scaffold,iid_test
1378,1,1,1.0,scaffold,iid_test
1379,1,1,1.0,scaffold,iid_test
1390,1,1,1.0,scaffold,iid_test
1429,1,1,1.0,scaffold,iid_test
1494,1,1,1.0,scaffold,iid_test
1495,1,1,1.0,scaffold,iid_test
1523,1,1,1.0,scaffold,iid_test
1586,2,2,1.0,scaffold,iid_test
1596,3,3,1.0,scaffold,iid_test
1615,1,1,1.0,scaffold,iid_test
1657,1,1,1.0,scaffold,iid_test
1754,1,1,1.0,scaffold,iid_test
1865,1,1,1.0,scaffold,iid_test
1866,1,1,1.0,scaffold,iid_test
1934,1,1,1.0,scaffold,iid_test
1935,1,1,1.0,scaffold,iid_test
1961,1,1,1.0,scaffold,iid_test
1986,1,1,1.0,scaffold,iid_test
2023,1,1,1.0,scaffold,iid_test
2071,1,1,1.0,scaffold,iid_test
2077,1,1,1.0,scaffold,iid_test
2079,1,1,1.0,scaffold,iid_test
2081,1,1,1.0,scaffold,iid_test
2113,1,1,1.0,scaffold,iid_test
2117,1,1,1.0,scaffold,iid_test
2141,1,1,1.0,scaffold,iid_test
2149,1,1,1.0,scaffold,iid_test
2161,1,1,1.0,scaffold,iid_test
2180,1,1,1.0,scaffold,iid_test
2199,1,1,1.0,scaffold,iid_test
2200,1,0,0.0,scaffold,iid_test
2202,1,1,1.0,scaffold,iid_test
2206,1,1,1.0,scaffold,iid_test
2320,1,1,1.0,scaffold,iid_test
2323,1,1,1.0,scaffold,iid_test
2378,1,1,1.0,scaffold,iid_test
2460,1,1,1.0,scaffold,iid_test
2497,1,1,1.0,scaffold,iid_test
2638,1,1,1.0,scaffold,iid_test
2754,1,1,1.0,scaffold,iid_test
2757,1,1,1.0,scaffold,iid_test
2761,1,1,1.0,scaffold,iid_test
2792,1,0,0.0,scaffold,iid_test
2836,2,2,1.0,scaffold,iid_test
2841,1,1,1.0,scaffold,iid_test
2848,1,0,0.0,scaffold,iid_test
2855,1,1,1.0,scaffold,iid_test
2859,3,3,1.0,scaffold,iid_test
2889,1,0,0.0,scaffold,iid_test
2891,1,1,1.0,scaffold,iid_test
2921,4,4,1.0,scaffold,iid_test
2927,4,4,1.0,scaffold,iid_test
2935,1,1,1.0,scaffold,iid_test
2936,1,1,1.0,scaffold,iid_test
2937,1,1,1.0,scaffold,iid_test
2973,3,3,1.0,scaffold,iid_test
3047,1,1,1.0,scaffold,iid_test
3048,1,1,1.0,scaffold,iid_test
3066,2,2,1.0,scaffold,iid_test
3083,2,2,1.0,scaffold,iid_test
3086,1,1,1.0,scaffold,iid_test
3094,1,1,1.0,scaffold,iid_test
3105,1,1,1.0,scaffold,iid_test
3106,2,2,1.0,scaffold,iid_test
3119,1,1,1.0,scaffold,iid_test
3139,4,4,1.0,scaffold,iid_test
3141,1,1,1.0,scaffold,iid_test
3253,1,1,1.0,scaffold,iid_test
3272,1,1,1.0,scaffold,iid_test
3274,1,1,1.0,scaffold,iid_test
3277,1,1,1.0,scaffold,iid_test
3278,1,1,1.0,scaffold,iid_test
3283,1,1,1.0,scaffold,iid_test
3285,1,1,1.0,scaffold,iid_test
3291,1,1,1.0,scaffold,iid_test
3293,1,1,1.0,scaffold,iid_test
3311,6,6,1.0,scaffold,iid_test
3328,1,1,1.0,scaffold,iid_test
3354,1,1,1.0,scaffold,iid_test
3369,1,1,1.0,scaffold,iid_test
3378,1,1,1.0,scaffold,iid_test
3403,1,1,1.0,scaffold,iid_test
3480,1,1,1.0,scaffold,iid_test
3551,1,1,1.0,scaffold,iid_test
3554,1,1,1.0,scaffold,iid_test
3566,2,2,1.0,scaffold,iid_test
3581,1,1,1.0,scaffold,iid_test
3583,1,1,1.0,scaffold,iid_test
3585,1,1,1.0,scaffold,iid_test
3586,1,1,1.0,scaffold,iid_test
3590,1,1,1.0,scaffold,iid_test
3596,2,2,1.0,scaffold,iid_test
3598,1,1,1.0,scaffold,iid_test
3599,1,1,1.0,scaffold,iid_test
3612,1,1,1.0,scaffold,iid_test
3613,1,1,1.0,scaffold,iid_test
3619,1,1,1.0,scaffold,iid_test
3623,1,1,1.0,scaffold,iid_test
3638,1,1,1.0,scaffold,iid_test
3671,1,1,1.0,scaffold,iid_test
3714,1,1,1.0,scaffold,iid_test
3715,1,1,1.0,scaffold,iid_test
3756,1,1,1.0,scaffold,iid_test
3945,2,2,1.0,scaffold,iid_test
3948,1,1,1.0,scaffold,iid_test
3949,1,1,1.0,scaffold,iid_test
3955,1,1,1.0,scaffold,iid_test
3958,1,1,1.0,scaffold,iid_test
3974,1,1,1.0,scaffold,iid_test
4037,3,3,1.0,scaffold,iid_test
4039,1,1,1.0,scaffold,iid_test
4047,1,1,1.0,scaffold,iid_test
4053,1,1,1.0,scaffold,iid_test
4054,1,1,1.0,scaffold,iid_test
4066,1,1,1.0,scaffold,iid_test
4104,2,2,1.0,scaffold,iid_test
4116,1,1,1.0,scaffold,iid_test
4158,1,1,1.0,scaffold,iid_test
4202,1,1,1.0,scaffold,iid_test
4206,1,1,1.0,scaffold,iid_test
4212,2,2,1.0,scaffold,iid_test
4227,1,1,1.0,scaffold,iid_test
4231,1,1,1.0,scaffold,iid_test
4304,1,0,0.0,scaffold,iid_test
4316,1,0,0.0,scaffold,iid_test
4342,1,1,1.0,scaffold,iid_test
4351,1,1,1.0,scaffold,iid_test
4380,1,1,1.0,scaffold,iid_test
4381,1,1,1.0,scaffold,iid_test
4426,1,1,1.0,scaffold,iid_test
4434,1,1,1.0,scaffold,iid_test
4436,1,1,1.0,scaffold,iid_test
4438,1,1,1.0,scaffold,iid_test
